star 1	err	star 2	err	star 3		2-1	3-1	3-2	HJD	Epoch	error 3-2	error 2-1	error 3-1	phase	new phase
-11.63	0.003	-8.534	0.016	-8.925	0.012	3.096	2.705	-0.391	2459522.595	59522.59486	0.01236931688	0.02	0.01236931688	0.8938670358	0.009443538707
-11.603	0.003	-8.501	0.016	-8.923	0.012	3.102	2.68	-0.422	2459522.595	59522.59505	0.01236931688	0.02	0.01236931688	0.8944523413	0.01002884421
-11.644	0.003	-8.568	0.016	-8.993	0.012	3.076	2.651	-0.425	2459522.595	59522.59523	0.01236931688	0.02	0.01236931688	0.8950340315	0.01061053442
-11.601	0.003	-8.507	0.016	-8.93	0.012	3.094	2.671	-0.423	2459522.595	59522.59542	0.01236931688	0.02	0.01236931688	0.8956157203	0.01119222319
-11.612	0.003	-8.55	0.016	-8.929	0.012	3.062	2.683	-0.379	2459522.596	59522.59561	0.01236931688	0.02	0.01236931688	0.8962158063	0.01179230924
-11.604	0.003	-8.518	0.016	-8.93	0.012	3.086	2.674	-0.412	2459522.596	59522.5958	0.01236931688	0.02	0.01236931688	0.8968015184	0.01237802128
-11.626	0.003	-8.531	0.016	-8.951	0.012	3.095	2.675	-0.42	2459522.596	59522.59599	0.01236931688	0.02	0.01236931688	0.8973944014	0.01297090435
-11.532	0.003	-8.449	0.017	-8.838	0.013	3.083	2.694	-0.389	2459522.596	59522.59618	0.01334166406	0.02140093456	0.01334166406	0.8979804242	0.0135569271
-11.569	0.003	-8.48	0.017	-8.901	0.013	3.089	2.668	-0.421	2459522.596	59522.59637	0.01334166406	0.02140093456	0.01334166406	0.8985635794	0.0141400823
-11.527	0.003	-8.446	0.017	-8.86	0.013	3.081	2.667	-0.414	2459522.597	59522.59655	0.01334166406	0.02140093456	0.01334166406	0.8991474518	0.01472395475
-11.592	0.003	-8.513	0.016	-8.933	0.012	3.079	2.659	-0.42	2459522.597	59522.59675	0.01236931688	0.02	0.01236931688	0.8997608825	0.01533738541
-11.613	0.003	-8.529	0.016	-8.947	0.012	3.084	2.666	-0.418	2459522.597	59522.59694	0.01236931688	0.02	0.01236931688	0.9003455027	0.0159220056
-11.618	0.003	-8.523	0.016	-8.94	0.012	3.095	2.678	-0.417	2459522.597	59522.59714	0.01236931688	0.02	0.01236931688	0.9009694104	0.01654591331
-11.589	0.003	-8.526	0.016	-8.909	0.012	3.063	2.68	-0.383	2459522.597	59522.59732	0.01236931688	0.02	0.01236931688	0.9015514737	0.01712797667
-11.577	0.003	-8.499	0.016	-8.908	0.012	3.078	2.669	-0.409	2459522.598	59522.59751	0.01236931688	0.02	0.01236931688	0.9021324453	0.01770894819
-11.591	0.003	-8.505	0.016	-8.93	0.012	3.086	2.661	-0.425	2459522.598	59522.5977	0.01236931688	0.02	0.01236931688	0.9027163177	0.01829282064
-11.589	0.003	-8.529	0.016	-8.923	0.012	3.06	2.666	-0.394	2459522.598	59522.59788	0.01236931688	0.02	0.01236931688	0.9032987252	0.01887522811
-11.582	0.003	-8.53	0.016	-8.911	0.012	3.052	2.671	-0.381	2459522.598	59522.59807	0.01236931688	0.02	0.01236931688	0.9038818804	0.01945838331
-11.574	0.003	-8.503	0.017	-8.916	0.012	3.071	2.658	-0.413	2459522.598	59522.59826	0.01236931688	0.02080865205	0.01236931688	0.9044715199	0.0200480228
-11.549	0.003	-8.494	0.017	-8.867	0.013	3.055	2.682	-0.373	2459522.598	59522.59845	0.01334166406	0.02140093456	0.01334166406	0.9050535832	0.02063008616
-11.542	0.003	-8.462	0.017	-8.88	0.013	3.08	2.662	-0.418	2459522.599	59522.59863	0.01334166406	0.02140093456	0.01334166406	0.9056359907	0.02121249362
-11.529	0.003	-8.456	0.017	-8.867	0.013	3.073	2.662	-0.411	2459522.599	59522.59882	0.01334166406	0.02140093456	0.01334166406	0.9062205804	0.02179708332
-11.535	0.003	-8.488	0.017	-8.869	0.013	3.047	2.666	-0.381	2459522.599	59522.59901	0.01334166406	0.02140093456	0.01334166406	0.9067994002	0.02237590309
-11.541	0.003	-8.472	0.017	-8.921	0.012	3.069	2.62	-0.449	2459522.599	59522.59919	0.01236931688	0.02080865205	0.01236931688	0.9073821822	0.02295868515
-11.526	0.003	-8.477	0.017	-8.901	0.013	3.049	2.625	-0.424	2459522.599	59522.59938	0.01334166406	0.02140093456	0.01334166406	0.9079649628	0.02354146576
-11.518	0.003	-8.479	0.017	-8.878	0.013	3.039	2.64	-0.399	2459522.6	59522.59957	0.01334166406	0.02140093456	0.01334166406	0.908548118	0.02412462097
-11.528	0.003	-8.498	0.016	-8.875	0.013	3.03	2.653	-0.377	2459522.6	59522.59975	0.01334166406	0.02061552813	0.01334166406	0.9091301814	0.02470668433
-11.526	0.003	-8.45	0.017	-8.847	0.013	3.076	2.679	-0.397	2459522.6	59522.59994	0.01334166406	0.02140093456	0.01334166406	0.9097140539	0.02529055678
-11.521	0.003	-8.5	0.016	-8.856	0.013	3.021	2.665	-0.356	2459522.6	59522.60013	0.01334166406	0.02061552813	0.01334166406	0.9102975517	0.02587405464
-11.565	0.003	-8.503	0.016	-8.943	0.012	3.062	2.622	-0.44	2459522.6	59522.60033	0.01236931688	0.02	0.01236931688	0.9109164067	0.02649290967
-11.56	0.003	-8.498	0.016	-8.913	0.012	3.062	2.647	-0.415	2459522.601	59522.60051	0.01236931688	0.02	0.01236931688	0.9114999365	0.02707643947
-11.557	0.003	-8.519	0.016	-8.902	0.013	3.038	2.655	-0.383	2459522.601	59522.6007	0.01334166406	0.02061552813	0.01334166406	0.9120870511	0.02766355406
-11.515	0.003	-8.499	0.016	-8.877	0.013	3.016	2.638	-0.378	2459522.601	59522.60089	0.01334166406	0.02061552813	0.01334166406	0.9126676495	0.02824415243
-11.544	0.003	-8.491	0.017	-8.908	0.012	3.053	2.636	-0.417	2459522.601	59522.60108	0.01236931688	0.02080865205	0.01236931688	0.9132526124	0.02882911528
-11.571	0.003	-8.54	0.016	-8.936	0.012	3.031	2.635	-0.396	2459522.601	59522.60126	0.01236931688	0.02	0.01236931688	0.913833928	0.0294104309
-11.57	0.003	-8.552	0.016	-8.937	0.012	3.018	2.633	-0.385	2459522.601	59522.60145	0.01236931688	0.02	0.01236931688	0.9144156487	0.02999215161
-11.556	0.003	-8.511	0.016	-8.931	0.012	3.045	2.625	-0.42	2459522.602	59522.60164	0.01236931688	0.02	0.01236931688	0.9150038551	0.03058035804
-11.555	0.003	-8.528	0.016	-8.929	0.012	3.027	2.626	-0.401	2459522.602	59522.60183	0.01236931688	0.02	0.01236931688	0.9155869784	0.03116348131
-11.507	0.003	-8.482	0.017	-8.873	0.013	3.025	2.634	-0.391	2459522.602	59522.60201	0.01334166406	0.02140093456	0.01334166406	0.9161711949	0.03174769786
-11.553	0.003	-8.498	0.016	-8.921	0.012	3.055	2.632	-0.423	2459522.602	59522.6022	0.01236931688	0.02	0.01236931688	0.9167558151	0.03233231806
-11.584	0.003	-8.558	0.016	-8.928	0.012	3.026	2.656	-0.37	2459522.602	59522.60239	0.01236931688	0.02	0.01236931688	0.9173530002	0.03292950317
-11.569	0.003	-8.54	0.016	-8.917	0.012	3.029	2.652	-0.377	2459522.603	59522.60258	0.01236931688	0.02	0.01236931688	0.9179350636	0.03351156653
-11.551	0.003	-8.52	0.016	-8.899	0.013	3.031	2.652	-0.379	2459522.603	59522.60277	0.01334166406	0.02061552813	0.01334166406	0.9185167858	0.03409328869
-11.589	0.003	-8.541	0.016	-8.932	0.012	3.048	2.657	-0.391	2459522.603	59522.60295	0.01236931688	0.02	0.01236931688	0.9190988172	0.03467532011
-11.552	0.003	-8.515	0.016	-8.911	0.012	3.037	2.641	-0.396	2459522.603	59522.60314	0.01236931688	0.02	0.01236931688	0.9196783876	0.03525489052
-11.566	0.003	-8.523	0.016	-8.936	0.012	3.043	2.63	-0.413	2459522.603	59522.60332	0.01236931688	0.02	0.01236931688	0.9202600764	0.03583657929
-11.565	0.003	-8.513	0.016	-8.972	0.012	3.052	2.593	-0.459	2459522.604	59522.60351	0.01236931688	0.02	0.01236931688	0.9208417666	0.0364182695
-11.576	0.003	-8.541	0.016	-8.952	0.012	3.035	2.624	-0.411	2459522.604	59522.6037	0.01236931688	0.02	0.01236931688	0.9214289117	0.03700541459
-11.546	0.003	-8.537	0.016	-8.936	0.012	3.009	2.61	-0.399	2459522.604	59522.60389	0.01236931688	0.02	0.01236931688	0.9220094795	0.03758598247
-11.575	0.003	-8.542	0.016	-8.959	0.012	3.033	2.616	-0.417	2459522.604	59522.60407	0.01236931688	0.02	0.01236931688	0.922590483	0.03816698593
-11.568	0.003	-8.545	0.016	-8.953	0.012	3.023	2.615	-0.408	2459522.604	59522.60426	0.01236931688	0.02	0.01236931688	0.9231750408	0.03875154369
-11.557	0.003	-8.526	0.016	-8.95	0.012	3.031	2.607	-0.424	2459522.604	59522.60445	0.01236931688	0.02	0.01236931688	0.9237564188	0.03933292174
-11.553	0.003	-8.528	0.016	-8.933	0.012	3.025	2.62	-0.405	2459522.605	59522.60463	0.01236931688	0.02	0.01236931688	0.9243352081	0.03991171102
-11.573	0.003	-8.572	0.015	-8.945	0.012	3.001	2.628	-0.373	2459522.605	59522.60482	0.01236931688	0.01920937271	0.01236931688	0.9249173034	0.04049380632
-11.564	0.003	-8.562	0.016	-8.96	0.012	3.002	2.604	-0.398	2459522.605	59522.60501	0.01236931688	0.02	0.01236931688	0.9255003962	0.04107689909
-11.547	0.003	-8.514	0.016	-8.936	0.012	3.033	2.611	-0.422	2459522.605	59522.60519	0.01236931688	0.02	0.01236931688	0.9260799971	0.0416565
-11.583	0.003	-8.55	0.016	-8.986	0.012	3.033	2.597	-0.436	2459522.605	59522.60538	0.01236931688	0.02	0.01236931688	0.9266627777	0.04223928061
-11.52	0.003	-8.513	0.017	-8.902	0.012	3.007	2.618	-0.389	2459522.606	59522.60557	0.01236931688	0.02080865205	0.01236931688	0.9272711571	0.04284766003
-11.553	0.003	-8.541	0.016	-8.944	0.012	3.012	2.609	-0.403	2459522.606	59522.60576	0.01236931688	0.02	0.01236931688	0.9278525032	0.04342900614
-11.567	0.003	-8.537	0.016	-8.94	0.012	3.03	2.627	-0.403	2459522.606	59522.60595	0.01236931688	0.02	0.01236931688	0.9284338188	0.04401032176
-11.563	0.003	-8.582	0.015	-8.96	0.012	2.981	2.603	-0.378	2459522.606	59522.60614	0.01236931688	0.01920937271	0.01236931688	0.9290541403	0.04463064323
-11.574	0.003	-8.571	0.015	-8.97	0.012	3.003	2.604	-0.399	2459522.606	59522.60633	0.01236931688	0.01920937271	0.01236931688	0.9296329615	0.04520946445
-11.553	0.003	-8.569	0.015	-8.937	0.012	2.984	2.616	-0.368	2459522.607	59522.60652	0.01236931688	0.01920937271	0.01236931688	0.9302121254	0.04578862833
-11.561	0.003	-8.57	0.016	-8.949	0.012	2.991	2.612	-0.379	2459522.607	59522.6067	0.01236931688	0.02	0.01236931688	0.930792037	0.04636853994
-11.577	0.003	-8.574	0.016	-8.967	0.012	3.003	2.61	-0.393	2459522.607	59522.60689	0.01236931688	0.02	0.01236931688	0.93137301	0.04694951291
-11.562	0.003	-8.566	0.016	-8.962	0.012	2.996	2.6	-0.396	2459522.607	59522.60708	0.01236931688	0.02	0.01236931688	0.9319557601	0.04753226303
-11.536	0.003	-8.557	0.015	-8.944	0.012	2.979	2.592	-0.387	2459522.607	59522.60726	0.01236931688	0.01920937271	0.01236931688	0.9325353596	0.04811186248
-11.511	0.003	-8.547	0.016	-8.899	0.013	2.964	2.612	-0.352	2459522.607	59522.60745	0.01334166406	0.02061552813	0.01334166406	0.9331144929	0.04869099586
-11.49	0.003	-8.488	0.016	-8.904	0.012	3.002	2.586	-0.416	2459522.608	59522.60763	0.01236931688	0.02	0.01236931688	0.9336936888	0.04927019168
-11.474	0.003	-8.495	0.016	-8.895	0.012	2.979	2.579	-0.4	2459522.608	59522.60782	0.01236931688	0.02	0.01236931688	0.9342728526	0.04984935555
-11.506	0.003	-8.504	0.016	-8.91	0.012	3.002	2.596	-0.406	2459522.608	59522.60801	0.01236931688	0.02	0.01236931688	0.934862119	0.05043862189
-11.495	0.003	-8.523	0.016	-8.891	0.013	2.972	2.604	-0.368	2459522.608	59522.6082	0.01334166406	0.02061552813	0.01334166406	0.9354481417	0.05102464464
-11.483	0.003	-8.476	0.016	-8.881	0.013	3.007	2.602	-0.405	2459522.608	59522.60838	0.01334166406	0.02061552813	0.01334166406	0.9360273375	0.05160384046
-11.499	0.003	-8.492	0.016	-8.903	0.012	3.007	2.596	-0.411	2459522.609	59522.60857	0.01236931688	0.02	0.01236931688	0.9366068746	0.05218337748
-11.469	0.003	-8.462	0.017	-8.899	0.013	3.007	2.57	-0.437	2459522.609	59522.60876	0.01334166406	0.02140093456	0.01334166406	0.93719795	0.05277445291
-11.493	0.003	-8.53	0.016	-8.941	0.012	2.963	2.552	-0.411	2459522.609	59522.60894	0.01236931688	0.02	0.01236931688	0.9377792961	0.05335579902
-11.449	0.003	-8.452	0.017	-8.866	0.013	2.997	2.583	-0.414	2459522.609	59522.60914	0.01334166406	0.02140093456	0.01334166406	0.9383956262	0.05397212916
-11.444	0.003	-8.443	0.017	-8.857	0.013	3.001	2.587	-0.414	2459522.609	59522.60933	0.01334166406	0.02140093456	0.01334166406	0.938974822	0.05455132497
-11.463	0.003	-8.506	0.016	-8.904	0.013	2.957	2.559	-0.398	2459522.61	59522.60951	0.01334166406	0.02061552813	0.01334166406	0.9395554204	0.05513192335
-11.457	0.003	-8.487	0.017	-8.891	0.013	2.97	2.566	-0.404	2459522.61	59522.60971	0.01334166406	0.02140093456	0.01334166406	0.9401645476	0.05574105051
-11.459	0.003	-8.502	0.016	-8.883	0.013	2.957	2.576	-0.381	2459522.61	59522.60989	0.01334166406	0.02061552813	0.01334166406	0.9407433688	0.05631987173
-11.445	0.003	-8.482	0.017	-8.879	0.013	2.963	2.566	-0.397	2459522.61	59522.61008	0.01334166406	0.02140093456	0.01334166406	0.9413257763	0.0569022792
-11.367	0.003	-8.394	0.018	-8.805	0.013	2.973	2.562	-0.411	2459522.61	59522.61027	0.01334166406	0.02220360331	0.01334166406	0.9419211842	0.05749768716
-11.457	0.003	-8.468	0.017	-8.901	0.013	2.989	2.556	-0.433	2459522.61	59522.61047	0.01334166406	0.02140093456	0.01334166406	0.9425357372	0.05811224015
-11.449	0.003	-8.478	0.017	-8.873	0.013	2.971	2.576	-0.395	2459522.611	59522.61066	0.01334166406	0.02140093456	0.01334166406	0.9431199843	0.05869648719
-11.419	0.003	-8.445	0.017	-8.836	0.013	2.974	2.583	-0.391	2459522.611	59522.61084	0.01334166406	0.02140093456	0.01334166406	0.9436991481	0.05927565107
-11.496	0.003	-8.561	0.016	-8.942	0.012	2.935	2.554	-0.381	2459522.611	59522.61103	0.01236931688	0.02	0.01236931688	0.9442823033	0.05985880627
-11.444	0.003	-8.507	0.017	-8.88	0.013	2.937	2.564	-0.373	2459522.611	59522.61122	0.01334166406	0.02140093456	0.01334166406	0.9448639921	0.06044049504
-11.49	0.003	-8.54	0.016	-8.942	0.012	2.95	2.548	-0.402	2459522.611	59522.61141	0.01236931688	0.02	0.01236931688	0.9454799796	0.06105648252
-11.484	0.003	-8.521	0.016	-8.924	0.012	2.963	2.56	-0.403	2459522.612	59522.6116	0.01236931688	0.02	0.01236931688	0.946068186	0.06164468896
-11.469	0.003	-8.482	0.016	-8.925	0.012	2.987	2.544	-0.443	2459522.612	59522.61179	0.01236931688	0.02	0.01236931688	0.9466473499	0.06222385284
-11.458	0.003	-8.539	0.016	-8.901	0.012	2.919	2.557	-0.362	2459522.612	59522.61197	0.01236931688	0.02	0.01236931688	0.9472268564	0.06280335936
-11.368	0.003	-8.422	0.018	-8.824	0.013	2.946	2.544	-0.402	2459522.612	59522.61216	0.01334166406	0.02220360331	0.01334166406	0.9478089198	0.06338542272
-11.499	0.003	-8.549	0.016	-8.953	0.012	2.95	2.546	-0.404	2459522.612	59522.61235	0.01236931688	0.02	0.01236931688	0.9483892075	0.06396571039
-11.503	0.003	-8.563	0.016	-8.956	0.012	2.94	2.547	-0.393	2459522.613	59522.61253	0.01236931688	0.02	0.01236931688	0.9489755729	0.06455207579
-11.508	0.003	-8.559	0.016	-8.958	0.012	2.949	2.55	-0.399	2459522.613	59522.61273	0.01236931688	0.02	0.01236931688	0.9495868837	0.06516338664
-11.475	0.003	-8.525	0.016	-8.922	0.012	2.95	2.553	-0.397	2459522.613	59522.61293	0.01236931688	0.02	0.01236931688	0.9502082956	0.0657847985
-11.328	0.003	-8.354	0.018	-8.767	0.014	2.974	2.561	-0.413	2459522.613	59522.61312	0.01431782106	0.0228035085	0.01431782106	0.9507910776	0.06636758056
-11.375	0.003	-8.446	0.016	-8.832	0.013	2.929	2.543	-0.386	2459522.613	59522.6133	0.01334166406	0.02061552813	0.01334166406	0.9513705842	0.06694708709
-11.342	0.003	-8.41	0.017	-8.786	0.014	2.932	2.556	-0.376	2459522.613	59522.61349	0.01431782106	0.02202271555	0.01431782106	0.9519511825	0.06752768546
-11.475	0.003	-8.54	0.016	-8.903	0.012	2.935	2.572	-0.363	2459522.614	59522.61367	0.01236931688	0.02	0.01236931688	0.9525318433	0.06810834626
-11.318	0.003	-8.37	0.018	-8.785	0.014	2.948	2.533	-0.415	2459522.614	59522.61387	0.01431782106	0.0228035085	0.01431782106	0.9531286858	0.06870518872
-11.179	0.003	-8.271	0.019	-8.666	0.015	2.908	2.513	-0.395	2459522.614	59522.61405	0.01529705854	0.02420743687	0.01529705854	0.9537114664	0.06928796933
-11.273	0.003	-8.33	0.019	-8.735	0.014	2.943	2.538	-0.405	2459522.614	59522.61424	0.01431782106	0.02360084744	0.01431782106	0.9542910049	0.0698675078
-11.403	0.003	-8.474	0.017	-8.852	0.013	2.929	2.551	-0.378	2459522.614	59522.61443	0.01334166406	0.02140093456	0.01334166406	0.9548727256	0.07044922851
-11.204	0.003	-8.24	0.02	-8.655	0.015	2.964	2.549	-0.415	2459522.615	59522.61463	0.01529705854	0.025	0.01529705854	0.9555009673	0.07107747021
-11.208	0.003	-8.308	0.019	-8.675	0.015	2.9	2.533	-0.367	2459522.615	59522.61483	0.01529705854	0.02420743687	0.01529705854	0.9561342588	0.07171076168
-11.316	0.003	-8.389	0.018	-8.76	0.014	2.927	2.556	-0.371	2459522.615	59522.61503	0.01431782106	0.0228035085	0.01431782106	0.9567441351	0.07232063803
-11.431	0.003	-8.493	0.016	-8.878	0.013	2.938	2.553	-0.385	2459522.615	59522.61523	0.01334166406	0.02061552813	0.01334166406	0.9573756189	0.07295212187
-11.357	0.003	-8.442	0.017	-8.808	0.013	2.915	2.549	-0.366	2459522.615	59522.61541	0.01334166406	0.02140093456	0.01334166406	0.9579562478	0.07353275073
-11.302	0.003	-8.366	0.018	-8.757	0.014	2.936	2.545	-0.391	2459522.616	59522.6156	0.01431782106	0.0228035085	0.01431782106	0.9585386538	0.07411515675
-11.113	0.003	-8.157	0.021	-8.552	0.016	2.956	2.561	-0.395	2459522.616	59522.61579	0.0162788206	0.02640075756	0.0162788206	0.9591189095	0.07469541246
-11.182	0.003	-8.227	0.02	-8.676	0.014	2.955	2.506	-0.449	2459522.616	59522.61598	0.01431782106	0.02441311123	0.01431782106	0.9597121353	0.07528863819
-11.386	0.003	-8.474	0.017	-8.854	0.013	2.912	2.532	-0.38	2459522.616	59522.61617	0.01334166406	0.02140093456	0.01334166406	0.9603036158	0.07588011871
-11.313	0.003	-8.39	0.018	-8.805	0.013	2.923	2.508	-0.415	2459522.616	59522.61636	0.01334166406	0.02220360331	0.01334166406	0.9609116206	0.07648812353
-11.32	0.003	-8.383	0.018	-8.768	0.014	2.937	2.552	-0.385	2459522.617	59522.61655	0.01431782106	0.0228035085	0.01431782106	0.9615074046	0.07708390754
-11.415	0.003	-8.509	0.016	-8.914	0.012	2.906	2.501	-0.405	2459522.617	59522.61674	0.01236931688	0.02	0.01236931688	0.9620869416	0.07766344456
-11.447	0.003	-8.522	0.016	-8.914	0.012	2.925	2.533	-0.392	2459522.617	59522.61693	0.01236931688	0.02	0.01236931688	0.9626679146	0.07824441753
-11.451	0.003	-8.568	0.015	-8.951	0.012	2.883	2.5	-0.383	2459522.617	59522.61712	0.01236931688	0.01920937271	0.01236931688	0.9632763245	0.07885282744
-11.426	0.003	-8.509	0.016	-8.898	0.013	2.917	2.528	-0.389	2459522.617	59522.61731	0.01334166406	0.02061552813	0.01334166406	0.9638572975	0.07943380041
-11.403	0.003	-8.498	0.016	-8.922	0.012	2.905	2.481	-0.424	2459522.617	59522.61749	0.01236931688	0.02	0.01236931688	0.9644372106	0.08001371348
-11.405	0.003	-8.515	0.016	-8.893	0.013	2.89	2.512	-0.378	2459522.618	59522.61768	0.01334166406	0.02061552813	0.01334166406	0.9650178089	0.08059431185
-11.432	0.003	-8.571	0.016	-8.949	0.012	2.861	2.483	-0.378	2459522.618	59522.61787	0.01236931688	0.02	0.01236931688	0.9656013373	0.0811778402
-11.44	0.003	-8.534	0.016	-8.938	0.012	2.906	2.502	-0.404	2459522.618	59522.61805	0.01236931688	0.02	0.01236931688	0.9661808757	0.08175737867
-11.445	0.003	-8.551	0.016	-8.963	0.012	2.894	2.482	-0.412	2459522.618	59522.61824	0.01236931688	0.02	0.01236931688	0.9667636564	0.08234015928
-11.439	0.003	-8.576	0.015	-8.936	0.012	2.863	2.503	-0.36	2459522.618	59522.61843	0.01236931688	0.01920937271	0.01236931688	0.9673489633	0.08292546623
-11.415	0.003	-8.533	0.016	-8.948	0.012	2.882	2.467	-0.415	2459522.619	59522.61861	0.01236931688	0.02	0.01236931688	0.9679295617	0.0835060646
-11.439	0.003	-8.566	0.016	-8.976	0.012	2.873	2.463	-0.41	2459522.619	59522.6188	0.01236931688	0.02	0.01236931688	0.9685101905	0.08408669346
-11.416	0.003	-8.562	0.016	-8.936	0.012	2.854	2.48	-0.374	2459522.619	59522.61899	0.01236931688	0.02	0.01236931688	0.9690987701	0.08467527304
-11.421	0.003	-8.559	0.015	-8.939	0.012	2.862	2.482	-0.38	2459522.619	59522.61918	0.01236931688	0.01920937271	0.01236931688	0.9696840466	0.0852605495
-11.387	0.003	-8.501	0.016	-8.885	0.012	2.886	2.502	-0.384	2459522.619	59522.61936	0.01236931688	0.02	0.01236931688	0.9702621506	0.08583865348
-11.38	0.003	-8.506	0.016	-8.918	0.012	2.874	2.462	-0.412	2459522.62	59522.61955	0.01236931688	0.02	0.01236931688	0.9708463657	0.08642286858
-11.357	0.003	-8.458	0.017	-8.876	0.013	2.899	2.481	-0.418	2459522.62	59522.61974	0.01334166406	0.02140093456	0.01334166406	0.9714306113	0.08700711418
-11.386	0.003	-8.502	0.017	-8.913	0.012	2.884	2.473	-0.411	2459522.62	59522.61992	0.01236931688	0.02080865205	0.01236931688	0.9720187857	0.08759528867
-11.335	0.003	-8.477	0.017	-8.893	0.013	2.858	2.442	-0.416	2459522.62	59522.62011	0.01334166406	0.02140093456	0.01334166406	0.9726059018	0.08818240472
-11.348	0.003	-8.466	0.017	-8.894	0.013	2.882	2.454	-0.428	2459522.62	59522.62031	0.01334166406	0.02140093456	0.01334166406	0.9732175858	0.08879408871
-11.328	0.003	-8.5	0.017	-8.867	0.013	2.828	2.461	-0.367	2459522.62	59522.6205	0.01334166406	0.02140093456	0.01334166406	0.9738021435	0.08937864647
-11.284	0.003	-8.439	0.017	-8.82	0.013	2.845	2.464	-0.381	2459522.621	59522.62068	0.01334166406	0.02140093456	0.01334166406	0.9743863906	0.08996289352
-11.354	0.003	-8.49	0.016	-8.877	0.013	2.864	2.477	-0.387	2459522.621	59522.62087	0.01334166406	0.02061552813	0.01334166406	0.9749698885	0.09054639138
-11.319	0.003	-8.477	0.017	-8.834	0.013	2.842	2.485	-0.357	2459522.621	59522.62106	0.01334166406	0.02140093456	0.01334166406	0.9755544767	0.09113097963
-11.266	0.003	-8.402	0.018	-8.791	0.014	2.864	2.475	-0.389	2459522.621	59522.62125	0.01431782106	0.0228035085	0.01431782106	0.9761358243	0.09171232719
-11.286	0.003	-8.445	0.017	-8.861	0.013	2.841	2.425	-0.416	2459522.621	59522.62143	0.01334166406	0.02140093456	0.01334166406	0.9767207871	0.09229729004
-11.246	0.003	-8.373	0.018	-8.793	0.013	2.873	2.453	-0.42	2459522.622	59522.62162	0.01334166406	0.02220360331	0.01334166406	0.9773053449	0.0928818478
-11.281	0.003	-8.441	0.017	-8.824	0.013	2.84	2.457	-0.383	2459522.622	59522.62181	0.01334166406	0.02140093456	0.01334166406	0.9778856006	0.09346210352
-11.29	0.003	-8.436	0.017	-8.837	0.013	2.854	2.453	-0.401	2459522.622	59522.622	0.01334166406	0.02140093456	0.01334166406	0.9784882435	0.0940647464
-11.221	0.003	-8.392	0.018	-8.797	0.013	2.829	2.424	-0.405	2459522.622	59522.62219	0.01334166406	0.02220360331	0.01334166406	0.9790674073	0.09464391028
-11.139	0.003	-8.301	0.019	-8.695	0.014	2.838	2.444	-0.394	2459522.622	59522.62238	0.01431782106	0.02360084744	0.01431782106	0.979688102	0.09526460489
