star 1	err	star 2	err	star 3	err	HJD	2-1	3-1	3-2	Epoch	error 3-2	error 2-1	error 3-1	phase
-13.207	0.003	-10.142	0.016	-11.552	0.006	2459522.597	3.065	1.655	-1.41	59522.59705	0.01708800749	0.0162788206	0.006708203932	0.01626694709
-13.216	0.003	-10.106	0.016	-11.551	0.006	2459522.597	3.11	1.665	-1.445	59522.59724	0.01708800749	0.0162788206	0.006708203932	0.01686672098
-13.244	0.003	-10.154	0.016	-11.597	0.006	2459522.597	3.09	1.647	-1.443	59522.59743	0.01708800749	0.0162788206	0.006708203932	0.0174484112
-13.212	0.003	-10.151	0.016	-11.566	0.006	2459522.598	3.061	1.646	-1.415	59522.59761	0.01708800749	0.0162788206	0.006708203932	0.01803190906
-13.221	0.003	-10.176	0.015	-11.581	0.006	2459522.598	3.045	1.64	-1.405	59522.5978	0.01615549442	0.01529705854	0.006708203932	0.01861615465
-13.174	0.003	-10.109	0.016	-11.526	0.007	2459522.598	3.065	1.648	-1.417	59522.59799	0.0174642492	0.0162788206	0.007615773106	0.01920036976
-13.21	0.003	-10.124	0.016	-11.586	0.006	2459522.598	3.086	1.624	-1.462	59522.59818	0.01708800749	0.0162788206	0.006708203932	0.01978601936
-13.184	0.003	-10.081	0.016	-11.532	0.006	2459522.598	3.103	1.652	-1.451	59522.59836	0.01708800749	0.0162788206	0.006708203932	0.02036879997
-13.194	0.003	-10.098	0.016	-11.546	0.006	2459522.599	3.096	1.648	-1.448	59522.59855	0.01708800749	0.0162788206	0.006708203932	0.02095052068
-13.212	0.003	-10.137	0.016	-11.584	0.006	2459522.599	3.075	1.628	-1.447	59522.59874	0.01708800749	0.0162788206	0.006708203932	0.02153691948
-13.2	0.003	-10.107	0.016	-11.533	0.006	2459522.599	3.093	1.667	-1.426	59522.59892	0.01708800749	0.0162788206	0.006708203932	0.02211714325
-13.142	0.003	-10.051	0.017	-11.522	0.007	2459522.599	3.091	1.62	-1.471	59522.59911	0.01838477631	0.0172626765	0.007615773106	0.02269742946
-13.173	0.003	-10.113	0.016	-11.537	0.007	2459522.599	3.06	1.636	-1.424	59522.5993	0.0174642492	0.0162788206	0.007615773106	0.02327949282
-13.187	0.003	-10.118	0.016	-11.563	0.006	2459522.599	3.069	1.624	-1.445	59522.59948	0.01708800749	0.0162788206	0.006708203932	0.02386227343
-13.196	0.003	-10.137	0.016	-11.544	0.006	2459522.6	3.059	1.652	-1.407	59522.59967	0.01708800749	0.0162788206	0.006708203932	0.02444761232
-13.181	0.003	-10.112	0.016	-11.549	0.006	2459522.6	3.069	1.632	-1.437	59522.59986	0.01708800749	0.0162788206	0.006708203932	0.02503179549
-13.151	0.003	-10.067	0.017	-11.525	0.007	2459522.6	3.084	1.626	-1.458	59522.60005	0.01838477631	0.0172626765	0.007615773106	0.02561495069
-13.184	0.003	-10.102	0.016	-11.55	0.006	2459522.6	3.082	1.634	-1.448	59522.60024	0.01708800749	0.0162788206	0.006708203932	0.02623346307
-13.174	0.003	-10.112	0.016	-11.537	0.006	2459522.6	3.062	1.637	-1.425	59522.60043	0.01708800749	0.0162788206	0.006708203932	0.02681805277
-13.186	0.003	-10.134	0.016	-11.556	0.006	2459522.601	3.052	1.63	-1.422	59522.60062	0.01708800749	0.0162788206	0.006708203932	0.02740229837
-13.192	0.003	-10.131	0.016	-11.557	0.006	2459522.601	3.061	1.635	-1.426	59522.60081	0.01708800749	0.0162788206	0.006708203932	0.02798327134
-13.164	0.003	-10.088	0.016	-11.534	0.006	2459522.601	3.076	1.63	-1.446	59522.60099	0.01708800749	0.0162788206	0.006708203932	0.02856748644
-13.163	0.003	-10.116	0.016	-11.566	0.006	2459522.601	3.047	1.597	-1.45	59522.60118	0.01708800749	0.0162788206	0.006708203932	0.02914883255
-13.191	0.003	-10.095	0.016	-11.571	0.006	2459522.601	3.096	1.62	-1.476	59522.60137	0.01708800749	0.0162788206	0.006708203932	0.02973052277
-13.211	0.003	-10.141	0.016	-11.593	0.006	2459522.602	3.07	1.618	-1.452	59522.60155	0.01708800749	0.0162788206	0.006708203932	0.03031476837
-13.223	0.003	-10.155	0.016	-11.601	0.006	2459522.602	3.068	1.622	-1.446	59522.60174	0.01708800749	0.0162788206	0.006708203932	0.03090475196
-13.11	0.003	-10.033	0.017	-11.498	0.007	2459522.602	3.077	1.612	-1.465	59522.60193	0.01838477631	0.0172626765	0.007615773106	0.03148934166
-13.227	0.003	-10.164	0.015	-11.608	0.006	2459522.602	3.063	1.619	-1.444	59522.60212	0.01615549442	0.01529705854	0.006708203932	0.03207355676
-13.181	0.003	-10.158	0.016	-11.585	0.006	2459522.602	3.023	1.596	-1.427	59522.60231	0.01708800749	0.0162788206	0.006708203932	0.03266790483
-13.19	0.003	-10.157	0.015	-11.579	0.006	2459522.602	3.033	1.611	-1.422	59522.6025	0.01615549442	0.01529705854	0.006708203932	0.03325318129
-13.193	0.003	-10.134	0.016	-11.572	0.006	2459522.603	3.059	1.621	-1.438	59522.60268	0.01708800749	0.0162788206	0.006708203932	0.03383128381
-13.211	0.003	-10.171	0.016	-11.605	0.006	2459522.603	3.04	1.606	-1.434	59522.60287	0.01708800749	0.0162788206	0.006708203932	0.03441375371
-13.205	0.003	-10.143	0.016	-11.596	0.006	2459522.603	3.062	1.609	-1.453	59522.60305	0.01708800749	0.0162788206	0.006708203932	0.03499578658
-13.219	0.003	-10.15	0.016	-11.605	0.006	2459522.603	3.069	1.614	-1.455	59522.60324	0.01708800749	0.0162788206	0.006708203932	0.03557747534
-13.217	0.003	-10.17	0.015	-11.601	0.006	2459522.603	3.047	1.616	-1.431	59522.60343	0.01615549442	0.01529705854	0.006708203932	0.0361609732
-13.223	0.003	-10.182	0.015	-11.599	0.006	2459522.604	3.041	1.624	-1.417	59522.60362	0.01615549442	0.01529705854	0.006708203932	0.03674341115
-13.21	0.003	-10.152	0.016	-11.578	0.006	2459522.604	3.058	1.632	-1.426	59522.6038	0.01708800749	0.0162788206	0.006708203932	0.03732690901
-13.197	0.003	-10.136	0.016	-11.606	0.006	2459522.604	3.061	1.591	-1.47	59522.60399	0.01708800749	0.0162788206	0.006708203932	0.03790791247
-13.206	0.003	-10.148	0.016	-11.599	0.006	2459522.604	3.058	1.607	-1.451	59522.60418	0.01708800749	0.0162788206	0.006708203932	0.03848960269
-13.23	0.003	-10.22	0.015	-11.621	0.006	2459522.604	3.01	1.609	-1.401	59522.60436	0.01615549442	0.01529705854	0.006708203932	0.0390712929
-13.184	0.003	-10.15	0.016	-11.59	0.006	2459522.605	3.034	1.594	-1.44	59522.60455	0.01708800749	0.0162788206	0.006708203932	0.03965263902
-13.213	0.003	-10.158	0.015	-11.601	0.006	2459522.605	3.055	1.612	-1.443	59522.60473	0.01615549442	0.01529705854	0.006708203932	0.04023432778
-13.222	0.003	-10.167	0.016	-11.616	0.006	2459522.605	3.055	1.606	-1.449	59522.60492	0.01708800749	0.0162788206	0.006708203932	0.04081567534
-13.199	0.003	-10.155	0.016	-11.587	0.006	2459522.605	3.044	1.612	-1.432	59522.60511	0.01708800749	0.0162788206	0.006708203932	0.0413977387
-13.154	0.003	-10.132	0.016	-11.541	0.006	2459522.605	3.022	1.613	-1.409	59522.60529	0.01708800749	0.0162788206	0.006708203932	0.04197980206
-13.183	0.003	-10.189	0.015	-11.618	0.006	2459522.605	2.994	1.565	-1.429	59522.60548	0.01615549442	0.01529705854	0.006708203932	0.04256186542
-13.197	0.003	-10.16	0.016	-11.606	0.006	2459522.606	3.037	1.591	-1.446	59522.60568	0.01708800749	0.0162788206	0.006708203932	0.04317024485
-13.206	0.003	-10.181	0.015	-11.614	0.006	2459522.606	3.025	1.592	-1.433	59522.60586	0.01615549442	0.01529705854	0.006708203932	0.04375124976
-13.2	0.003	-10.175	0.015	-11.582	0.006	2459522.606	3.025	1.618	-1.407	59522.60606	0.01615549442	0.01529705854	0.006708203932	0.04437191388
-13.194	0.003	-10.149	0.016	-11.604	0.006	2459522.606	3.045	1.59	-1.455	59522.60625	0.01708800749	0.0162788206	0.006708203932	0.0449514509
-13.183	0.003	-10.142	0.016	-11.588	0.006	2459522.606	3.041	1.595	-1.446	59522.60643	0.01708800749	0.0162788206	0.006708203932	0.04552989897
-13.199	0.003	-10.186	0.015	-11.638	0.006	2459522.607	3.013	1.561	-1.452	59522.60662	0.01615549442	0.01529705854	0.006708203932	0.04610943599
-13.205	0.003	-10.17	0.015	-11.63	0.006	2459522.607	3.035	1.575	-1.46	59522.60681	0.01615549442	0.01529705854	0.006708203932	0.04669112621
-13.211	0.003	-10.181	0.015	-11.619	0.006	2459522.607	3.03	1.592	-1.438	59522.60699	0.01615549442	0.01529705854	0.006708203932	0.04727318957
-13.196	0.003	-10.196	0.015	-11.613	0.006	2459522.607	3	1.583	-1.417	59522.60718	0.01615549442	0.01529705854	0.006708203932	0.04785272804
-13.115	0.003	-10.099	0.016	-11.532	0.007	2459522.607	3.016	1.583	-1.433	59522.60736	0.0174642492	0.0162788206	0.007615773106	0.04843226651
-13.115	0.003	-10.092	0.016	-11.549	0.006	2459522.608	3.023	1.566	-1.457	59522.60755	0.01708800749	0.0162788206	0.006708203932	0.04901214764
-13.128	0.003	-10.136	0.016	-11.565	0.006	2459522.608	2.992	1.563	-1.429	59522.60774	0.01708800749	0.0162788206	0.006708203932	0.04959096886
-13.146	0.003	-10.122	0.016	-11.562	0.006	2459522.608	3.024	1.584	-1.44	59522.60792	0.01708800749	0.0162788206	0.006708203932	0.05017954844
-13.134	0.003	-10.106	0.016	-11.559	0.006	2459522.608	3.028	1.575	-1.453	59522.60811	0.01708800749	0.0162788206	0.006708203932	0.05076557264
-13.13	0.003	-10.12	0.016	-11.552	0.006	2459522.608	3.01	1.578	-1.432	59522.6083	0.01708800749	0.0162788206	0.006708203932	0.051344767
-13.126	0.003	-10.129	0.016	-11.564	0.006	2459522.608	2.997	1.562	-1.435	59522.60848	0.01708800749	0.0162788206	0.006708203932	0.05192427498
-13.087	0.003	-10.111	0.016	-11.519	0.007	2459522.609	2.976	1.568	-1.408	59522.60867	0.0174642492	0.0162788206	0.007615773106	0.05251534896
-13.12	0.003	-10.086	0.016	-11.558	0.006	2459522.609	3.034	1.562	-1.472	59522.60886	0.01708800749	0.0162788206	0.006708203932	0.05309488743
-13.11	0.003	-10.1	0.016	-11.548	0.006	2459522.609	3.01	1.562	-1.448	59522.60905	0.01708800749	0.0162788206	0.006708203932	0.05370005521
-13.05	0.003	-10.04	0.017	-11.486	0.007	2459522.609	3.01	1.564	-1.446	59522.60924	0.01838477631	0.0172626765	0.007615773106	0.05429256368
-13.11	0.003	-10.113	0.016	-11.506	0.007	2459522.609	2.997	1.604	-1.393	59522.60943	0.0174642492	0.0162788206	0.007615773106	0.05487284989
-13.091	0.003	-10.092	0.017	-11.553	0.006	2459522.61	2.999	1.538	-1.461	59522.60963	0.01802775638	0.0172626765	0.006708203932	0.05548269575
-13.122	0.003	-10.101	0.016	-11.553	0.006	2459522.61	3.021	1.569	-1.452	59522.60981	0.01708800749	0.0162788206	0.006708203932	0.05606114238
-13.09	0.003	-10.099	0.016	-11.534	0.007	2459522.61	2.991	1.556	-1.435	59522.61	0.0174642492	0.0162788206	0.007615773106	0.05663924635
-13.05	0.003	-10.051	0.017	-11.487	0.007	2459522.61	2.999	1.563	-1.436	59522.61019	0.01838477631	0.0172626765	0.007615773106	0.05723895781
-13.069	0.003	-10.051	0.017	-11.492	0.007	2459522.61	3.018	1.577	-1.441	59522.61039	0.01838477631	0.0172626765	0.007615773106	0.05785354129
-13.105	0.003	-10.091	0.017	-11.558	0.006	2459522.611	3.014	1.547	-1.467	59522.61057	0.01802775638	0.0172626765	0.006708203932	0.05843700865
-13.073	0.003	-10.063	0.017	-11.516	0.007	2459522.611	3.01	1.557	-1.453	59522.61076	0.01838477631	0.0172626765	0.007615773106	0.05901620447
-13.123	0.003	-10.109	0.016	-11.565	0.006	2459522.611	3.014	1.558	-1.456	59522.61095	0.01708800749	0.0162788206	0.006708203932	0.05959826783
-13.105	0.003	-10.121	0.016	-11.588	0.006	2459522.611	2.984	1.517	-1.467	59522.61113	0.01708800749	0.0162788206	0.006708203932	0.06017958345
-13.133	0.003	-10.145	0.016	-11.572	0.006	2459522.611	2.988	1.561	-1.427	59522.61133	0.01708800749	0.0162788206	0.006708203932	0.06079700398
-13.134	0.003	-10.155	0.016	-11.591	0.006	2459522.612	2.979	1.543	-1.436	59522.61152	0.01708800749	0.0162788206	0.006708203932	0.0613776343
-13.108	0.003	-10.14	0.016	-11.578	0.006	2459522.612	2.968	1.53	-1.438	59522.6117	0.01708800749	0.0162788206	0.006708203932	0.06196474889
-13.119	0.003	-10.109	0.016	-11.577	0.006	2459522.612	3.01	1.542	-1.468	59522.61189	0.01708800749	0.0162788206	0.006708203932	0.06254428736
-13.042	0.003	-10.07	0.016	-11.504	0.007	2459522.612	2.972	1.538	-1.434	59522.61208	0.0174642492	0.0162788206	0.007615773106	0.06312457357
-13.126	0.003	-10.165	0.016	-11.59	0.006	2459522.612	2.961	1.536	-1.425	59522.61226	0.01708800749	0.0162788206	0.006708203932	0.06370697958
-13.143	0.003	-10.183	0.015	-11.607	0.006	2459522.612	2.96	1.536	-1.424	59522.61245	0.01615549442	0.01529705854	0.006708203932	0.06429337838
-13.154	0.003	-10.183	0.015	-11.619	0.006	2459522.613	2.971	1.535	-1.436	59522.61265	0.01615549442	0.01529705854	0.006708203932	0.0649017578
-13.126	0.003	-10.128	0.016	-11.595	0.006	2459522.613	2.998	1.531	-1.467	59522.61283	0.01708800749	0.0162788206	0.006708203932	0.06548382116
-13.018	0.003	-10.061	0.016	-11.504	0.007	2459522.613	2.957	1.514	-1.443	59522.61303	0.0174642492	0.0162788206	0.007615773106	0.06610847661
-13.013	0.003	-10.061	0.017	-11.464	0.007	2459522.613	2.952	1.549	-1.403	59522.61322	0.01838477631	0.0172626765	0.007615773106	0.06668764049
-12.994	0.003	-10.049	0.017	-11.481	0.007	2459522.613	2.945	1.513	-1.432	59522.61341	0.01838477631	0.0172626765	0.007615773106	0.067268612
-12.974	0.003	-9.984	0.017	-11.433	0.007	2459522.614	2.99	1.541	-1.449	59522.61359	0.01838477631	0.0172626765	0.007615773106	0.06784852507
-13.017	0.003	-10.066	0.016	-11.486	0.007	2459522.614	2.951	1.531	-1.42	59522.61378	0.0174642492	0.0162788206	0.007615773106	0.06842949804
-12.913	0.003	-9.924	0.018	-11.404	0.007	2459522.614	2.989	1.509	-1.48	59522.61397	0.01931320792	0.01824828759	0.007615773106	0.06902599784
-12.892	0.003	-9.936	0.018	-11.351	0.007	2459522.614	2.956	1.541	-1.415	59522.61416	0.01931320792	0.01824828759	0.007615773106	0.06960912111
-12.953	0.003	-10.006	0.017	-11.437	0.007	2459522.614	2.947	1.516	-1.431	59522.61434	0.01838477631	0.0172626765	0.007615773106	0.07019012457
-13.022	0.003	-10.003	0.017	-11.493	0.007	2459522.615	3.019	1.529	-1.49	59522.61454	0.01838477631	0.0172626765	0.007615773106	0.07081836626
-12.875	0.003	-9.946	0.018	-11.359	0.007	2459522.615	2.929	1.516	-1.413	59522.61475	0.01931320792	0.01824828759	0.007615773106	0.07145203233
-12.883	0.003	-9.987	0.018	-11.365	0.007	2459522.615	2.896	1.518	-1.378	59522.61494	0.01931320792	0.01824828759	0.007615773106	0.07205249153
-13.095	0.003	-10.15	0.016	-11.557	0.006	2459522.615	2.945	1.538	-1.407	59522.61514	0.01708800749	0.0162788206	0.006708203932	0.07266704451
-12.98	0.003	-10.009	0.017	-11.449	0.007	2459522.615	2.971	1.531	-1.44	59522.61533	0.01838477631	0.0172626765	0.007615773106	0.07327364679
-13.013	0.003	-10.038	0.017	-11.493	0.007	2459522.616	2.975	1.52	-1.455	59522.61552	0.01838477631	0.0172626765	0.007615773106	0.07385278017
-12.747	0.003	-9.796	0.02	-11.227	0.008	2459522.616	2.951	1.52	-1.431	59522.6157	0.02154065923	0.02022374842	0.008544003745	0.07443630852
-12.97	0.003	-10.026	0.017	-11.48	0.007	2459522.616	2.944	1.49	-1.454	59522.61589	0.01838477631	0.0172626765	0.007615773106	0.0750281012
-12.894	0.003	-9.978	0.018	-11.393	0.007	2459522.616	2.916	1.501	-1.415	59522.61608	0.01931320792	0.01824828759	0.007615773106	0.07561989243
-13.029	0.003	-10.082	0.016	-11.505	0.007	2459522.616	2.947	1.524	-1.423	59522.61628	0.0174642492	0.0162788206	0.007615773106	0.07622867693
-12.991	0.003	-10.037	0.017	-11.47	0.007	2459522.616	2.954	1.521	-1.433	59522.61647	0.01838477631	0.0172626765	0.007615773106	0.07680855806
-13.07	0.003	-10.113	0.016	-11.572	0.006	2459522.617	2.957	1.498	-1.459	59522.61666	0.01708800749	0.0162788206	0.006708203932	0.07740474715
-13.097	0.003	-10.169	0.016	-11.589	0.006	2459522.617	2.928	1.508	-1.42	59522.61684	0.01708800749	0.0162788206	0.006708203932	0.07798653029
-13.049	0.003	-10.099	0.016	-11.546	0.006	2459522.617	2.95	1.503	-1.447	59522.61703	0.01708800749	0.0162788206	0.006708203932	0.07858218799
-13.024	0.003	-10.111	0.016	-11.533	0.007	2459522.617	2.913	1.491	-1.422	59522.61722	0.0174642492	0.0162788206	0.007615773106	0.07917472841
-13.094	0.003	-10.152	0.016	-11.613	0.006	2459522.617	2.942	1.481	-1.461	59522.61741	0.01708800749	0.0162788206	0.006708203932	0.07975423493
-13.087	0.003	-10.147	0.016	-11.605	0.006	2459522.618	2.94	1.482	-1.458	59522.6176	0.01708800749	0.0162788206	0.006708203932	0.08033414655
-13.082	0.003	-10.17	0.015	-11.574	0.006	2459522.618	2.912	1.508	-1.404	59522.61778	0.01615549442	0.01529705854	0.006708203932	0.08091870576
-13.069	0.003	-10.164	0.015	-11.563	0.006	2459522.618	2.905	1.506	-1.399	59522.61797	0.01615549442	0.01529705854	0.006708203932	0.08149793207
-13.032	0.003	-10.124	0.016	-11.54	0.006	2459522.618	2.908	1.492	-1.416	59522.61816	0.01708800749	0.0162788206	0.006708203932	0.08207818634
-13.071	0.003	-10.144	0.016	-11.597	0.006	2459522.618	2.927	1.474	-1.453	59522.61834	0.01708800749	0.0162788206	0.006708203932	0.08266601963
-13.067	0.003	-10.12	0.016	-11.596	0.006	2459522.619	2.947	1.471	-1.476	59522.61853	0.01708800749	0.0162788206	0.006708203932	0.08324661655
-13.072	0.003	-10.18	0.016	-11.576	0.006	2459522.619	2.892	1.496	-1.396	59522.61872	0.01708800749	0.0162788206	0.006708203932	0.08382690421
-13.082	0.003	-10.194	0.015	-11.612	0.006	2459522.619	2.888	1.47	-1.418	59522.6189	0.01615549442	0.01529705854	0.006708203932	0.0844154533
-13.046	0.003	-10.157	0.016	-11.588	0.006	2459522.619	2.889	1.458	-1.431	59522.61909	0.01708800749	0.0162788206	0.006708203932	0.08500147605
-13.046	0.003	-10.116	0.016	-11.576	0.006	2459522.619	2.93	1.47	-1.46	59522.61928	0.01708800749	0.0162788206	0.006708203932	0.08557954953
-13.036	0.003	-10.143	0.016	-11.573	0.006	2459522.619	2.893	1.463	-1.43	59522.61947	0.01708800749	0.0162788206	0.006708203932	0.08616413778
-13.021	0.003	-10.089	0.016	-11.556	0.006	2459522.62	2.932	1.465	-1.467	59522.61965	0.01708800749	0.0162788206	0.006708203932	0.08674691984
-13.025	0.003	-10.116	0.016	-11.565	0.006	2459522.62	2.909	1.46	-1.449	59522.61984	0.01708800749	0.0162788206	0.006708203932	0.08733584208
-12.983	0.003	-10.099	0.016	-11.534	0.006	2459522.62	2.884	1.449	-1.435	59522.62003	0.01708800749	0.0162788206	0.006708203932	0.08791937188
-12.976	0.003	-10.06	0.017	-11.52	0.007	2459522.62	2.916	1.456	-1.46	59522.62022	0.01838477631	0.0172626765	0.007615773106	0.08850717177
-13.01	0.003	-10.111	0.016	-11.525	0.006	2459522.62	2.899	1.485	-1.414	59522.62041	0.01708800749	0.0162788206	0.006708203932	0.08911919987
-12.961	0.003	-10.069	0.017	-11.5	0.007	2459522.621	2.892	1.461	-1.431	59522.6206	0.01838477631	0.0172626765	0.007615773106	0.08970344692
-12.963	0.003	-10.079	0.017	-11.491	0.007	2459522.621	2.884	1.472	-1.412	59522.62079	0.01838477631	0.0172626765	0.007615773106	0.09028441844
-12.957	0.003	-10.109	0.016	-11.516	0.007	2459522.621	2.848	1.441	-1.407	59522.62097	0.0174642492	0.0162788206	0.007615773106	0.0908679163
-12.929	0.003	-10.019	0.017	-11.487	0.007	2459522.621	2.91	1.442	-1.468	59522.62116	0.01838477631	0.0172626765	0.007615773106	0.09145284865
-12.872	0.003	-9.987	0.017	-11.445	0.007	2459522.621	2.885	1.427	-1.458	59522.62135	0.01838477631	0.0172626765	0.007615773106	0.0920370957
-12.912	0.003	-10.017	0.017	-11.467	0.007	2459522.622	2.895	1.445	-1.45	59522.62154	0.01838477631	0.0172626765	0.007615773106	0.09262205855
-12.9	0.003	-10.028	0.017	-11.446	0.007	2459522.622	2.872	1.454	-1.418	59522.62172	0.01838477631	0.0172626765	0.007615773106	0.09320265692
-12.91	0.003	-10.066	0.017	-11.489	0.007	2459522.622	2.844	1.421	-1.423	59522.62191	0.01838477631	0.0172626765	0.007615773106	0.09378288069
-12.919	0.003	-10.033	0.017	-11.466	0.007	2459522.622	2.886	1.453	-1.433	59522.6221	0.01838477631	0.0172626765	0.007615773106	0.09438443173
-12.892	0.003	-10.034	0.017	-11.454	0.007	2459522.622	2.858	1.438	-1.42	59522.62229	0.01838477631	0.0172626765	0.007615773106	0.0949643448
-12.877	0.003	-10.016	0.018	-11.45	0.007	2459522.622	2.861	1.427	-1.434	59522.62249	0.01931320792	0.01824828759	0.007615773106	0.0955893734
-12.916	0.003	-10.054	0.017	-11.488	0.007	2459522.623	2.862	1.428	-1.434	59522.62268	0.01838477631	0.0172626765	0.007615773106	0.09617863973
-12.86	0.003	-9.954	0.018	-11.408	0.007	2459522.623	2.906	1.452	-1.454	59522.62286	0.01931320792	0.01824828759	0.007615773106	0.09676179494
-12.537	0.004	-10.105	0.016	-11.553	0.006	2459522.646	2.432	0.984	-1.448	59522.64553	0.01708800749	0.0164924225	0.007211102551	0.1674380746
-12.478	0.004	-10.078	0.017	-11.494	0.007	2459522.646	2.4	0.984	-1.416	59522.64572	0.01838477631	0.0174642492	0.008062257748	0.1680190476
-12.428	0.004	-9.998	0.018	-11.424	0.007	2459522.646	2.43	1.004	-1.426	59522.64591	0.01931320792	0.01843908891	0.008062257748	0.1686014536
-12.443	0.004	-10.021	0.017	-11.469	0.007	2459522.646	2.422	0.974	-1.448	59522.64609	0.01838477631	0.0174642492	0.008062257748	0.1691827692
-12.485	0.004	-10.045	0.017	-11.514	0.007	2459522.646	2.44	0.971	-1.469	59522.64628	0.01838477631	0.0174642492	0.008062257748	0.1697659244
-12.406	0.004	-9.968	0.018	-11.426	0.007	2459522.646	2.438	0.98	-1.458	59522.64647	0.01931320792	0.01843908891	0.008062257748	0.1703476451
-12.456	0.004	-10.028	0.017	-11.479	0.007	2459522.647	2.428	0.977	-1.451	59522.64665	0.01838477631	0.0174642492	0.008062257748	0.1709293658
-12.464	0.004	-10.005	0.017	-11.478	0.007	2459522.647	2.459	0.986	-1.473	59522.64684	0.01838477631	0.0174642492	0.008062257748	0.1715103388
-12.485	0.004	-10.068	0.017	-11.506	0.007	2459522.647	2.417	0.979	-1.438	59522.64703	0.01838477631	0.0174642492	0.008062257748	0.1721212431
-12.463	0.004	-10.04	0.017	-11.502	0.007	2459522.647	2.423	0.961	-1.462	59522.64723	0.01838477631	0.0174642492	0.008062257748	0.1727256936
-12.472	0.004	-10.036	0.017	-11.512	0.007	2459522.647	2.436	0.96	-1.476	59522.64741	0.01838477631	0.0174642492	0.008062257748	0.1733066666
-12.518	0.004	-10.1	0.016	-11.554	0.006	2459522.648	2.418	0.964	-1.454	59522.6476	0.01708800749	0.0164924225	0.007211102551	0.173885861
-12.447	0.004	-10.058	0.017	-11.468	0.007	2459522.648	2.389	0.979	-1.41	59522.64779	0.01838477631	0.0174642492	0.008062257748	0.1744697029
-12.516	0.004	-10.094	0.016	-11.545	0.006	2459522.648	2.422	0.971	-1.451	59522.64798	0.01708800749	0.0164924225	0.007211102551	0.1750564429
-12.375	0.004	-9.95	0.018	-11.405	0.007	2459522.648	2.425	0.97	-1.455	59522.64816	0.01931320792	0.01843908891	0.008062257748	0.1756428403
